478,0,2157-06-11
479,0,2157-06-11
480,0,2157-06-11
481,0,2157-06-11
482,0,2157-06-11
483,0,2157-06-12
484,0,2157-06-12
485,0,2157-06-12
486,0,2157-06-12
487,0,2157-06-12
488,0,2157-06-12
489,1,2157-06-12
490,0,2157-06-12
491,0,2157-06-12
492,0,2157-06-12
493,0,2157-06-12
494,0,2157-06-12
495,0,2157-06-12
496,0,2157-06-12
497,0,2157-06-12
498,0,2157-06-12
499,0,2157-06-12
500,0,2157-06-12
501,0,2157-06-12
502,0,2157-06-12
503,0,2157-06-12
504,0,2157-06-12
505,1,2157-06-12
506,0,2157-06-12
507,0,2157-06-12
508,0,2157-06-12
509,1,2157-06-12
510,0,2157-06-12
511,0,2157-06-12
512,0,2157-06-12
513,0,2157-06-12
514,1,2157-06-12
515,0,2157-06-12
516,1,2157-06-12
517,0,2157-06-12
518,1,2157-06-12
519,0,2157-06-12
520,0,2157-06-12
521,0,2157-06-12
522,0,2157-06-12
523,0,2157-06-12
524,0,2157-06-12
525,0,2157-06-12
526,0,2157-06-12
527,0,2157-06-12
528,0,2157-06-12
529,0,2157-06-12
530,0,2157-06-12
531,0,2157-06-12
532,1,2157-06-12
533,0,2157-06-12
534,0,2157-06-12
535,0,2157-06-12
536,0,2157-06-12
537,0,2157-06-12
538,0,2157-06-12
539,0,2157-06-12
540,0,2157-06-12
541,0,2157-06-12
542,0,2157-06-12
543,1,2157-06-12
544,0,2157-06-12
545,0,2157-06-12
546,0,2157-06-12
547,0,2157-06-12
548,0,2157-06-12
549,0,2157-06-12
550,0,2157-06-12
551,0,2157-06-12
552,1,2157-06-12
553,0,2157-06-12
554,0,2157-06-12
555,0,2157-06-12
556,0,2157-06-12
557,0,2157-06-12
558,0,2157-06-12
559,1,2157-06-12
560,0,2157-06-12
561,0,2157-06-12
562,0,2157-06-12
563,0,2157-06-12
564,0,2157-06-12
565,0,2157-06-12
566,0,2157-06-12
567,0,2157-06-12
568,0,2157-06-12
569,0,2157-06-12
570,0,2157-06-12
571,0,2157-06-12
572,0,2157-06-12
573,0,2157-06-12
574,0,2157-06-12
575,1,2157-06-12
576,1,2157-06-12
577,0,2157-06-12
578,0,2157-06-12
579,1,2157-06-12
580,0,2157-06-12
581,0,2157-06-12
582,1,2157-06-12
583,0,2157-06-12
584,0,2157-06-12
585,0,2157-06-12
586,0,2157-06-12
587,0,2157-06-12
588,0,2157-06-12
589,1,2157-06-12
590,1,2157-06-13
591,0,2157-06-13
592,1,2157-06-13
593,0,2157-06-13
594,0,2157-06-13
595,0,2157-06-13
596,0,2157-06-13
597,0,2157-06-13
598,0,2157-06-13
599,0,2157-06-13
600,0,2157-06-13
601,0,2157-06-13
602,0,2157-06-13
603,0,2157-06-13
604,0,2157-06-13
605,0,2157-06-13
606,1,2157-06-13
607,0,2157-06-13
608,0,2157-06-13
609,1,2157-06-13
610,0,2157-06-13
611,0,2157-06-13
612,1,2157-06-13
613,0,2157-06-13
614,0,2157-06-13
615,0,2157-06-13
616,0,2157-06-13
617,0,2157-06-13
618,0,2157-06-13
619,0,2157-06-13
620,0,2157-06-13
621,1,2157-06-13
622,0,2157-06-13
623,0,2157-06-13
624,0,2157-06-13
625,0,2157-06-13
626,0,2157-06-13
627,0,2157-06-13
628,1,2157-06-13
629,0,2157-06-13
630,1,2157-06-13
631,0,2157-06-13
632,0,2157-06-13
633,0,2157-06-13
634,1,2157-06-13
635,0,2157-06-13
636,0,2157-06-13
637,0,2157-06-13
638,0,2157-06-13
639,0,2157-06-13
640,0,2157-06-13
641,0,2157-06-13
642,0,2157-06-13
643,0,2157-06-13
644,0,2157-06-13
645,0,2157-06-13
646,0,2157-06-13
647,0,2157-06-13
648,0,2157-06-13
649,0,2157-06-13
650,0,2157-06-13
651,0,2157-06-13
652,0,2157-06-13
653,0,2157-06-13
654,0,2157-06-13
655,0,2157-06-13
656,0,2157-06-13
657,0,2157-06-13
658,0,2157-06-13
659,0,2157-06-13
660,0,2157-06-13
661,0,2157-06-13
662,0,2157-06-13
663,0,2157-06-13
664,0,2157-06-13
665,0,2157-06-13
666,0,2157-06-13
667,0,2157-06-13
668,1,2157-06-13
669,0,2157-06-13
670,0,2157-06-13
671,1,2157-06-13
672,0,2157-06-13
673,0,2157-06-13
674,1,2157-06-13
675,1,2157-06-13
676,1,2157-06-13
677,0,2157-06-13
678,1,2157-06-13
679,0,2157-06-13
680,1,2157-06-13
681,0,2157-06-13
682,0,2157-06-13
683,0,2157-06-13
684,0,2157-06-13
685,0,2157-06-13
686,0,2157-06-13
687,0,2157-06-13
688,0,2157-06-13
689,0,2157-06-13
690,0,2157-06-13
691,0,2157-06-13
692,1,2157-06-13
693,0,2157-06-13
694,1,2157-06-14
695,0,2157-06-14
696,0,2157-06-14
697,0,2157-06-14
698,0,2157-06-14
699,0,2157-06-14
700,0,2157-06-14
701,0,2157-06-14
702,0,2157-06-14
703,0,2157-06-14
704,0,2157-06-14
705,1,2157-06-14
706,0,2157-06-14
707,1,2157-06-14
708,0,2157-06-14
709,0,2157-06-14
710,0,2157-06-14
711,0,2157-06-14
712,0,2157-06-14
713,0,2157-06-14
714,0,2157-06-14
715,0,2157-06-14
716,0,2157-06-14
717,0,2157-06-14
718,0,2157-06-14
719,0,2157-06-14
720,0,2157-06-14
721,0,2157-06-14
722,0,2157-06-14
723,1,2157-06-14
724,0,2157-06-14
725,0,2157-06-14
726,0,2157-06-14
727,0,2157-06-14
728,0,2157-06-14
729,0,2157-06-14
730,0,2157-06-14
731,0,2157-06-14
732,0,2157-06-14
733,0,2157-06-14
734,0,2157-06-14
735,0,2157-06-14
736,0,2157-06-14
737,0,2157-06-14
738,1,2157-06-14
739,0,2157-06-14
740,0,2157-06-14
741,0,2157-06-14
742,0,2157-06-14
743,1,2157-06-14
744,0,2157-06-14
745,1,2157-06-14
746,1,2157-06-14
747,0,2157-06-14
748,0,2157-06-14
749,0,2157-06-14
750,1,2157-06-14
751,1,2157-06-14
752,1,2157-06-14
753,0,2157-06-14
754,0,2157-06-14
755,0,2157-06-14
756,0,2157-06-14
757,1,2157-06-14
758,0,2157-06-14
759,0,2157-06-14
760,0,2157-06-14
761,0,2157-06-14
762,1,2157-06-14
763,0,2157-06-14
764,0,2157-06-14
765,0,2157-06-14
766,0,2157-06-14
767,1,2157-06-14
768,0,2157-06-14
769,0,2157-06-14
770,0,2157-06-14
771,0,2157-06-14
772,1,2157-06-14
773,0,2157-06-14
774,0,2157-06-14
775,1,2157-06-14
776,0,2157-06-14
777,0,2157-06-14
778,0,2157-06-14
779,0,2157-06-14
780,1,2157-06-14
781,1,2157-06-14
782,0,2157-06-14
783,0,2157-06-14
784,0,2157-06-14
785,1,2157-06-14
786,0,2157-06-14
787,0,2157-06-14
788,0,2157-06-14
789,0,2157-06-14
790,0,2157-06-14
791,0,2157-06-14
792,1,2157-06-14
793,0,2157-06-14
794,0,2157-06-14
795,0,2157-06-14
796,0,2157-06-14
797,0,2157-06-14
798,0,2157-06-14
799,1,2157-06-14
800,0,2157-06-14
801,0,2157-06-14
802,0,2157-06-14
803,0,2157-06-14
804,0,2157-06-14
805,0,2157-06-14
806,0,2157-06-14
807,0,2157-06-15
808,0,2157-06-15
809,0,2157-06-15
810,0,2157-06-15
811,0,2157-06-15
812,1,2157-06-15
813,0,2157-06-15
814,0,2157-06-15
815,0,2157-06-15
816,0,2157-06-15
817,1,2157-06-15
818,1,2157-06-15
819,1,2157-06-15
820,0,2157-06-15
821,1,2157-06-15
822,0,2157-06-15
823,0,2157-06-15
824,0,2157-06-15
825,0,2157-06-15
826,0,2157-06-15
827,0,2157-06-15
828,0,2157-06-15
829,0,2157-06-15
830,0,2157-06-15
831,0,2157-06-15
832,0,2157-06-15
833,0,2157-06-15
834,0,2157-06-15
835,1,2157-06-15
836,0,2157-06-15
837,0,2157-06-15
838,0,2157-06-15
839,0,2157-06-15
840,0,2157-06-15
841,0,2157-06-15
842,0,2157-06-15
843,0,2157-06-15
844,1,2157-06-15
845,0,2157-06-15
846,0,2157-06-15
847,0,2157-06-15
848,0,2157-06-15
849,0,2157-06-15
850,0,2157-06-15
851,0,2157-06-15
852,1,2157-06-15
853,1,2157-06-15
854,0,2157-06-15
855,0,2157-06-15
856,0,2157-06-15
857,0,2157-06-15
858,1,2157-06-15
859,0,2157-06-15
860,0,2157-06-15
861,0,2157-06-15
862,0,2157-06-15
863,0,2157-06-15
864,0,2157-06-15
865,0,2157-06-15
866,0,2157-06-15
867,0,2157-06-15
868,0,2157-06-15
869,0,2157-06-15
870,1,2157-06-15
871,0,2157-06-15
872,0,2157-06-15
873,0,2157-06-15
874,0,2157-06-15
875,0,2157-06-15
876,0,2157-06-15
877,0,2157-06-15
878,0,2157-06-15
879,0,2157-06-15
880,0,2157-06-15
881,0,2157-06-15
882,0,2157-06-15
883,0,2157-06-15
884,1,2157-06-15
885,0,2157-06-15
886,0,2157-06-15
887,0,2157-06-15
888,0,2157-06-15
889,0,2157-06-15
890,0,2157-06-15
891,0,2157-06-15
892,0,2157-06-15
893,1,2157-06-15
894,0,2157-06-15
895,1,2157-06-15
896,1,2157-06-15
897,0,2157-06-15
898,0,2157-06-15
899,0,2157-06-15
900,0,2157-06-15
901,0,2157-06-15
902,1,2157-06-15
903,0,2157-06-15
904,0,2157-06-15
905,0,2157-06-15
906,0,2157-06-15
907,0,2157-06-16
908,0,2157-06-16
909,0,2157-06-16
910,0,2157-06-16
911,0,2157-06-16
912,0,2157-06-16
913,0,2157-06-16
914,0,2157-06-16
915,0,2157-06-16
916,0,2157-06-16
917,0,2157-06-16
918,0,2157-06-16
919,0,2157-06-16
920,0,2157-06-16
921,1,2157-06-16
922,1,2157-06-16
923,0,2157-06-16
924,1,2157-06-16
925,0,2157-06-16
926,0,2157-06-16
927,1,2157-06-16
928,1,2157-06-16
929,0,2157-06-16
930,0,2157-06-16
931,0,2157-06-16
932,1,2157-06-16
933,0,2157-06-16
934,0,2157-06-16
935,0,2157-06-16
936,1,2157-06-16
937,0,2157-06-16
938,0,2157-06-16
939,0,2157-06-16
940,0,2157-06-16
941,0,2157-06-16
942,0,2157-06-16
943,1,2157-06-16
944,0,2157-06-16
945,0,2157-06-16
946,0,2157-06-16
947,0,2157-06-16
948,0,2157-06-16
949,0,2157-06-16
950,0,2157-06-16
951,0,2157-06-16
952,0,2157-06-16
953,0,2157-06-16
954,0,2157-06-16
955,0,2157-06-16
956,0,2157-06-16
957,0,2157-06-16
958,0,2157-06-16
959,0,2157-06-16
960,0,2157-06-16
961,0,2157-06-16
962,0,2157-06-16
963,0,2157-06-16
964,0,2157-06-16
965,1,2157-06-16
966,0,2157-06-16
967,0,2157-06-16
968,0,2157-06-16
969,0,2157-06-16
970,0,2157-06-16
971,0,2157-06-16
972,0,2157-06-16
973,0,2157-06-16
974,0,2157-06-16
975,0,2157-06-16
976,0,2157-06-16
977,0,2157-06-16
978,0,2157-06-16
979,0,2157-06-16
980,0,2157-06-16
981,0,2157-06-16
982,0,2157-06-16
983,1,2157-06-16
984,0,2157-06-16
985,1,2157-06-16
986,0,2157-06-16
987,0,2157-06-16
988,0,2157-06-16
989,0,2157-06-16
990,0,2157-06-16
991,0,2157-06-16
992,0,2157-06-16
993,0,2157-06-16
994,0,2157-06-16
995,0,2157-06-16
996,0,2157-06-16
997,0,2157-06-16
998,0,2157-06-16
999,0,2157-06-16
1000,1,2157-06-16
